,anyo,mes,mes_n,producto,volumen,precio,valor,penetracion,consumo_per_capita,gasto_per_capita,tipo,time
0,2018,Agosto,8,PERAS,26360.15,1.6383333333333334,43535.17000000001,36.66722222222222,0.3094444444444444,0.4977777777777778,fruta,2018-Agosto
0,2018,Agosto,8,MELOCOTONES,66560.75,1.5272222222222218,103663.62,54.37,0.7122222222222223,1.0927777777777778,fruta,2018-Agosto
0,2018,Agosto,8,NECTARINAS,40931.49,1.4127777777777781,58173.30000000001,43.60611111111112,0.5299999999999998,0.7572222222222221,fruta,2018-Agosto
0,2018,Agosto,8,ALBARICOQUES,4555.069999999999,2.0244444444444443,9325.18,14.366111111111113,0.05833333333333333,0.11666666666666667,fruta,2018-Agosto
0,2018,Agosto,8,FRESAS/FRESON,2219.870000000001,4.185555555555556,8862.59,5.779444444444442,0.03055555555555556,0.12333333333333332,hortaliza,2018-Agosto
0,2018,Agosto,8,MELON,146015.94,0.9250000000000002,135038.36000000002,61.325,1.5672222222222223,1.4483333333333333,fruta,2018-Agosto
0,2018,Agosto,8,SANDIA,171670.5,0.6566666666666667,112635.07,53.58166666666666,1.830555555555556,1.1944444444444444,hortaliza,2018-Agosto
0,2018,Agosto,8,CIRUELAS,25319.94,1.91,47323.1,32.92444444444444,0.31277777777777777,0.5922222222222222,fruta,2018-Agosto
0,2018,Agosto,8,CEREZAS,14923.71,3.181666666666666,45572.52,29.11888888888889,0.16777777777777778,0.5338888888888889,fruta,2018-Agosto
0,2018,Agosto,8,UVAS,12795.36,2.3661111111111115,29389.0,25.182777777777783,0.1388888888888889,0.3288888888888889,fruta,2018-Agosto
0,2018,Agosto,8,KIWI,16248.069999999998,3.2494444444444444,51745.06,27.51888888888889,0.1955555555555556,0.6344444444444445,fruta,2018-Agosto
0,2018,Agosto,8,AGUACATE,8076.829999999999,3.285,27182.84,23.94,0.09666666666666666,0.3155555555555556,fruta,2018-Agosto
0,2018,Agosto,8,PIÑA,6864.52,1.6772222222222224,10860.44,11.146666666666668,0.08444444444444446,0.13944444444444445,fruta,2018-Agosto
0,2018,Agosto,8,OTRAS FRUTAS FRESCAS,40187.87,2.0238888888888886,81631.48999999999,47.493888888888904,0.4661111111111112,0.922777777777778,frutas,2018-Agosto
0,2018,Agosto,8,POMELO,1940.67,1.6916666666666669,3665.39,2.9744444444444436,0.02333333333333333,0.04444444444444445,fruta,2018-Agosto
0,2018,Agosto,8,CHIRIMOYA,0.0,0.0,0.0,0.0,0.0,0.0,fruta,2018-Agosto
0,2018,Agosto,8,FRUTAS IV GAMA,35114.36,1.4355555555555557,49570.57,26.45555555555556,0.3794444444444444,0.5316666666666667,fruta-envasada,2018-Agosto
0,2018,Septiembre,9,PATATAS FRESCAS,162670.05000000002,0.7972222222222222,127195.57,63.09333333333333,1.8511111111111112,1.4788888888888894,hortaliza,2018-Septiembre
0,2018,Septiembre,9,PATATAS CONGELADAS,6405.59,1.2399999999999998,7861.24,9.961666666666666,0.07,0.08500000000000002,hortaliza,2018-Septiembre
0,2018,Septiembre,9,PATATAS PROCESADAS,9144.63,5.575555555555557,50015.73,41.212777777777774,0.08666666666666667,0.4805555555555556,hortaliza-envasada,2018-Septiembre
0,2018,Septiembre,9,TOMATES,139112.87999999998,1.6177777777777775,228653.23,71.49944444444444,1.5388888888888888,2.4622222222222216,hortaliza,2018-Septiembre
0,2018,Septiembre,9,CEBOLLAS,60085.91,1.1477777777777778,65763.98,64.03888888888889,0.6705555555555557,0.7627777777777777,hortaliza,2018-Septiembre
0,2018,Septiembre,9,AJOS,9186.22,3.962222222222223,31565.95,27.767777777777773,0.11611111111111112,0.3888888888888889,hortaliza,2018-Septiembre
0,2018,Septiembre,9,COLES,7254.809999999998,1.1838888888888892,8395.07,12.903333333333332,0.07777777777777778,0.09000000000000001,hortaliza,2018-Septiembre
0,2018,Septiembre,9,PEPINOS,21945.05,1.2666666666666666,27377.05,36.23222222222222,0.2388888888888889,0.2994444444444444,hortaliza,2018-Septiembre
0,2018,Septiembre,9,JUDIAS VERDES,19351.82,3.186111111111111,61476.88,30.18222222222223,0.2366666666666667,0.7488888888888888,hortaliza,2018-Septiembre
0,2018,Septiembre,9,PIMIENTOS,50989.99,1.7922222222222222,90200.17,60.17,0.6188888888888888,1.098888888888889,hortaliza,2018-Septiembre
0,2018,Septiembre,9,CHAMPIÑONES+O.SETAS,10218.98,4.955,51006.17000000001,34.56944444444444,0.10666666666666666,0.5694444444444444,hortaliza,2018-Septiembre
0,2018,Septiembre,9,LECHUGA/ESC./ENDIVIA,27699.63,2.7605555555555563,77432.44,58.82444444444446,0.33555555555555555,0.8777777777777778,hortaliza,2018-Septiembre
0,2018,Septiembre,9,ESPARRAGOS,3027.3,3.0438888888888886,7710.870000000001,7.089444444444445,0.027777777777777776,0.06888888888888889,hortaliza,2018-Septiembre
0,2018,Septiembre,9,VERDURAS DE HOJA,7662.69,2.3794444444444443,19205.27,20.462222222222227,0.09055555555555556,0.2055555555555556,hortaliza,2018-Septiembre
0,2018,Septiembre,9,BERENJENAS,15321.09,1.535,23371.08,26.902777777777768,0.1638888888888889,0.2472222222222223,hortaliza,2018-Septiembre
0,2018,Septiembre,9,ZANAHORIAS,25011.97,0.8855555555555554,22862.58,52.656111111111116,0.2611111111111111,0.2333333333333333,hortaliza,2018-Septiembre
0,2018,Septiembre,9,CALABACINES,35253.55,1.3866666666666667,47025.81,45.227222222222224,0.3788888888888889,0.5227777777777778,hortaliza,2018-Septiembre
0,2018,Septiembre,9,OTR.HORTALIZAS/VERD.,53108.26,2.4527777777777784,127371.63,67.23555555555555,0.5522222222222222,1.3449999999999998,hortaliza,2018-Septiembre
0,2018,Septiembre,9,BROCOLI,6492.48,1.8916666666666664,11693.6,16.301666666666666,0.06555555555555558,0.12,hortaliza,2018-Septiembre
0,2018,Septiembre,9,ALCACHOFAS,1031.5,2.5222222222222217,2425.0,3.3683333333333336,0.008333333333333335,0.021666666666666667,hortaliza,2018-Septiembre
0,2018,Septiembre,9,VERD./HORT. IV GAMA,53650.36,2.4194444444444443,131240.90000000002,61.898888888888884,0.5888888888888889,1.3388888888888888,hortaliza-envasada,2018-Septiembre
0,2018,Septiembre,9,NARANJAS,57722.56000000001,1.3783333333333334,80574.64000000001,30.465,0.6572222222222222,0.9116666666666666,fruta,2018-Septiembre
0,2018,Septiembre,9,MANDARINAS,7477.1399999999985,1.9544444444444449,14161.23,16.10055555555555,0.08944444444444445,0.16333333333333336,fruta,2018-Septiembre
0,2018,Septiembre,9,LIMONES,17913.39,2.146111111111111,38996.14,38.24555555555556,0.19722222222222224,0.4211111111111112,fruta,2018-Septiembre
0,2018,Septiembre,9,PLATANOS,76306.55999999997,1.6755555555555557,127144.2,70.76111111111112,0.8511111111111112,1.4272222222222224,fruta,2018-Septiembre
0,2018,Septiembre,9,MANZANAS,65427.97,1.647222222222222,108769.07,56.39277777777777,0.7522222222222222,1.2600000000000002,fruta,2018-Septiembre
0,2018,Septiembre,9,PERAS,42891.87,1.5394444444444444,64864.24999999999,45.709444444444436,0.4838888888888889,0.7338888888888888,fruta,2018-Septiembre
0,2018,Septiembre,9,MELOCOTONES,61123.48,1.5844444444444443,98067.7,49.97666666666666,0.6433333333333333,1.0194444444444446,fruta,2018-Septiembre
0,2018,Septiembre,9,NECTARINAS,31595.17,1.5122222222222224,47943.5,37.50888888888889,0.3944444444444444,0.6,fruta,2018-Septiembre
0,2018,Septiembre,9,ALBARICOQUES,1457.8000000000004,2.2583333333333333,3308.550000000001,3.857222222222223,0.01888888888888889,0.04611111111111111,fruta,2018-Septiembre
0,2018,Septiembre,9,FRESAS/FRESON,1573.3100000000004,3.8805555555555564,6241.729999999999,5.022777777777779,0.01888888888888889,0.07500000000000001,hortaliza,2018-Septiembre
0,2018,Septiembre,9,MELON,144104.02,0.7966666666666666,111696.03,53.65055555555554,1.46,1.147222222222222,fruta,2018-Septiembre
0,2018,Septiembre,9,SANDIA,116229.28,0.6316666666666666,72766.36,39.117222222222225,1.175,0.7349999999999999,hortaliza,2018-Septiembre
0,2018,Septiembre,9,CIRUELAS,26636.49,1.867222222222222,48867.11,35.552777777777784,0.3211111111111111,0.5933333333333333,fruta,2018-Septiembre
0,2018,Septiembre,9,CEREZAS,1704.25,2.518333333333333,4659.99,3.4000000000000004,0.021111111111111112,0.055000000000000014,fruta,2018-Septiembre
0,2018,Septiembre,9,UVAS,38400.84,2.032222222222222,77648.79,39.45777777777778,0.4633333333333333,0.895,fruta,2018-Septiembre
0,2018,Septiembre,9,KIWI,17420.62,3.3994444444444443,57928.70999999999,30.718888888888888,0.19611111111111112,0.6677777777777778,fruta,2018-Septiembre
0,2018,Septiembre,9,AGUACATE,7688.01,3.9105555555555562,29195.830000000005,23.785,0.08555555555555558,0.3366666666666667,fruta,2018-Septiembre
0,2018,Septiembre,9,PIÑA,7996.6,1.7488888888888892,14085.84,11.573888888888886,0.08444444444444445,0.1466666666666667,fruta,2018-Septiembre
0,2018,Septiembre,9,OTRAS FRUTAS FRESCAS,41113.58,2.2961111111111108,96407.41,45.776666666666664,0.4805555555555554,1.121666666666667,frutas,2018-Septiembre
0,2018,Septiembre,9,POMELO,2062.42,1.9111111111111108,3872.89,3.0133333333333336,0.02055555555555556,0.038333333333333344,fruta,2018-Septiembre
0,2018,Septiembre,9,CHIRIMOYA,0.0,0.0,0.0,0.0,0.0,0.0,fruta,2018-Septiembre
0,2018,Septiembre,9,FRUTAS IV GAMA,32724.230000000003,1.4444444444444444,45037.2,24.793333333333337,0.3416666666666667,0.4788888888888889,fruta-envasada,2018-Septiembre
0,2018,Octubre,10,PATATAS FRESCAS,177272.78,0.8183333333333334,143447.24000000002,65.30611111111112,2.0472222222222225,1.6922222222222223,hortaliza,2018-Octubre
0,2018,Octubre,10,PATATAS CONGELADAS,7937.579999999999,1.2833333333333334,10047.08,10.644444444444442,0.07777777777777778,0.09833333333333334,hortaliza,2018-Octubre
0,2018,Octubre,10,PATATAS PROCESADAS,10489.45,5.088333333333334,53207.83,41.77833333333333,0.105,0.5238888888888888,hortaliza-envasada,2018-Octubre
0,2018,Octubre,10,PATATAS FRITAS,8364.38,6.105555555555557,50071.9,39.74611111111111,0.07944444444444446,0.4872222222222222,hortaliza,2018-Octubre
0,2018,Octubre,10,TOMATES,100333.69,1.7538888888888888,174280.16,73.28500000000003,1.0694444444444446,1.870555555555556,hortaliza,2018-Octubre
0,2018,Octubre,10,CEBOLLAS,56216.03999999999,1.13,61691.21,62.29166666666666,0.5894444444444444,0.6616666666666666,hortaliza,2018-Octubre
0,2018,Octubre,10,AJOS,5114.55,4.126666666666667,20476.290000000005,32.203888888888876,0.056111111111111125,0.2316666666666667,hortaliza,2018-Octubre
0,2018,Octubre,10,COLES,10395.229999999996,1.1905555555555556,12112.64,17.44222222222222,0.11833333333333332,0.13833333333333336,hortaliza,2018-Octubre
0,2018,Octubre,10,PEPINOS,15074.18,1.4333333333333331,21465.1,30.01,0.16722222222222222,0.2394444444444445,hortaliza,2018-Octubre
0,2018,Octubre,10,JUDIAS VERDES,13234.58,3.2605555555555563,41153.73,29.601111111111113,0.1366666666666667,0.4422222222222223,hortaliza,2018-Octubre
0,2018,Octubre,10,PIMIENTOS,51824.78000000001,1.8216666666666663,93762.39,60.992222222222225,0.7116666666666667,1.2727777777777778,hortaliza,2018-Octubre
0,2018,Octubre,10,CHAMPIÑONES+O.SETAS,11791.320000000003,4.473333333333333,54018.43,40.24333333333333,0.1277777777777778,0.5611111111111111,hortaliza,2018-Octubre
0,2018,Octubre,10,LECHUGA/ESC./ENDIVIA,26521.45,2.8344444444444443,75641.48000000001,57.37055555555556,0.2977777777777777,0.8283333333333334,hortaliza,2018-Octubre
0,2018,Octubre,10,ESPARRAGOS,3241.100000000001,3.085555555555556,8774.149999999998,6.85,0.03166666666666667,0.07944444444444446,hortaliza,2018-Octubre
0,2018,Octubre,10,VERDURAS DE HOJA,9910.1,2.4566666666666666,23211.23,23.755000000000006,0.10833333333333334,0.24555555555555555,hortaliza,2018-Octubre
0,2018,Octubre,10,BERENJENAS,14293.3,1.5961111111111108,22318.640000000007,28.56777777777777,0.14944444444444446,0.2361111111111111,hortaliza,2018-Octubre
0,2018,Octubre,10,ZANAHORIAS,27720.93,0.9044444444444444,25771.380000000005,57.06166666666668,0.29611111111111105,0.27055555555555555,hortaliza,2018-Octubre
0,2018,Octubre,10,CALABACINES,31757.59,1.4894444444444446,45356.27,49.075,0.33111111111111113,0.4961111111111111,hortaliza,2018-Octubre
0,2018,Octubre,10,OTR.HORTALIZAS/VERD.,77677.03,2.2327777777777778,170959.79,75.83166666666666,0.8022222222222222,1.7744444444444445,hortaliza,2018-Octubre
0,2018,Octubre,10,BROCOLI,9266.22,1.7049999999999998,15569.09,20.634444444444444,0.11333333333333336,0.17444444444444449,hortaliza,2018-Octubre
0,2018,Octubre,10,ALCACHOFAS,1689.4,2.4077777777777785,4572.07,4.245555555555557,0.02055555555555556,0.045000000000000005,hortaliza,2018-Octubre
0,2018,Octubre,10,VERD./HORT. IV GAMA,57989.99999999999,2.469444444444445,141429.27,63.64222222222222,0.5994444444444444,1.4838888888888888,hortaliza-envasada,2018-Octubre
0,2018,Octubre,10,NARANJAS,76626.95,1.3516666666666668,103487.59,40.44833333333335,0.8583333333333334,1.166111111111111,fruta,2018-Octubre
0,2018,Octubre,10,MANDARINAS,47093.5,1.52,70983.71,49.48944444444446,0.5233333333333333,0.79,fruta,2018-Octubre
0,2018,Octubre,10,LIMONES,21007.6,1.9394444444444443,40517.29,40.125555555555565,0.24222222222222226,0.4716666666666667,fruta,2018-Octubre
0,2018,Octubre,10,PLATANOS,92341.75999999998,1.6616666666666666,152198.60000000006,74.26,1.0061111111111112,1.6761111111111107,fruta,2018-Octubre
0,2018,Octubre,10,MANZANAS,93429.97,1.4888888888888892,140863.41999999998,62.99833333333334,1.0805555555555555,1.6122222222222224,fruta,2018-Octubre
0,2018,Octubre,10,PERAS,49088.96000000001,1.51,73744.44,52.06166666666666,0.5483333333333333,0.8283333333333334,fruta,2018-Octubre
0,2018,Octubre,10,MELOCOTONES,33592.38,1.9622222222222223,66700.59999999999,34.18333333333334,0.3538888888888889,0.6933333333333334,fruta,2018-Octubre
0,2018,Octubre,10,NECTARINAS,7895.26,1.5538888888888893,12105.11,15.50888888888889,0.09055555555555556,0.13944444444444445,fruta,2018-Octubre
0,2018,Octubre,10,ALBARICOQUES,1254.91,1.757777777777778,3527.53,1.2405555555555556,0.013333333333333336,0.03722222222222223,fruta,2018-Octubre
0,2018,Octubre,10,FRESAS/FRESON,2188.0599999999995,3.475555555555556,7260.090000000001,6.252777777777778,0.02333333333333333,0.08333333333333334,hortaliza,2018-Octubre
0,2018,Octubre,10,MELON,87168.84,0.9494444444444444,83026.47,38.52222222222222,0.9294444444444444,0.8700000000000001,fruta,2018-Octubre
0,2018,Octubre,10,SANDIA,27817.8,0.7827777777777779,21690.36,15.200555555555557,0.29444444444444445,0.22944444444444445,hortaliza,2018-Octubre
0,2018,Octubre,10,CIRUELAS,15668.86,1.8927777777777781,29526.76,28.010555555555552,0.16333333333333333,0.30499999999999994,fruta,2018-Octubre
0,2018,Octubre,10,CEREZAS,1446.86,2.2644444444444445,4104.77,0.8905555555555557,0.007222222222222224,0.02333333333333333,fruta,2018-Octubre
0,2018,Octubre,10,UVAS,40490.14,2.2155555555555555,90237.16,41.778888888888886,0.425,0.9433333333333334,fruta,2018-Octubre
0,2018,Octubre,10,KIWI,22765.04,3.2027777777777784,71709.47000000003,34.17722222222222,0.2494444444444445,0.7905555555555556,fruta,2018-Octubre
0,2018,Octubre,10,AGUACATE,10095.98,3.5077777777777768,34479.340000000004,27.90388888888889,0.11444444444444445,0.4,fruta,2018-Octubre
0,2018,Octubre,10,PIÑA,11934.94,1.6605555555555556,20285.53,15.687222222222225,0.1511111111111111,0.245,fruta,2018-Octubre
0,2018,Octubre,10,OTRAS FRUTAS FRESCAS,63605.26,2.3,146404.52000000002,50.19222222222222,0.6527777777777778,1.5699999999999998,frutas,2018-Octubre
0,2018,Octubre,10,POMELO,2204.15,1.6244444444444444,3851.22,3.006666666666667,0.022222222222222227,0.03944444444444445,fruta,2018-Octubre
0,2018,Octubre,10,CHIRIMOYA,15.62,0.615,48.75,0.027222222222222217,0.0,0.0,fruta,2018-Octubre
0,2018,Octubre,10,FRUTAS IV GAMA,32951.61,1.843888888888889,61912.12,26.712222222222227,0.35444444444444445,0.6488888888888888,fruta-envasada,2018-Octubre
0,2018,Noviembre,11,PATATAS FRESCAS,149996.31,0.8127777777777779,122111.05,60.52500000000001,1.5277777777777777,1.245,hortaliza,2018-Noviembre
0,2018,Noviembre,11,PATATAS CONGELADAS,7289.930000000001,1.2777777777777777,9100.96,10.107222222222225,0.08,0.09722222222222224,hortaliza,2018-Noviembre
0,2018,Noviembre,11,PATATAS PROCESADAS,9664.12,5.3133333333333335,50925.69,40.36388888888889,0.09388888888888887,0.4938888888888889,hortaliza-envasada,2018-Noviembre
0,2018,Noviembre,11,PATATAS FRITAS,7847.809999999998,6.221666666666668,48340.31000000001,38.696111111111115,0.07722222222222225,0.4705555555555555,hortaliza,2018-Noviembre
0,2018,Noviembre,11,TOMATES,77021.48,1.7966666666666664,133954.34,68.68722222222222,0.7655555555555554,1.36,hortaliza,2018-Noviembre
0,2018,Noviembre,11,CEBOLLAS,55133.11000000001,1.0422222222222224,57541.25,62.87000000000001,0.6166666666666667,0.6388888888888891,hortaliza,2018-Noviembre
0,2018,Noviembre,11,AJOS,5089.4,4.415555555555557,21573.86,33.065555555555555,0.05666666666666668,0.23722222222222225,hortaliza,2018-Noviembre
0,2018,Noviembre,11,COLES,13654.589999999998,1.166111111111111,15993.29,21.741111111111106,0.1622222222222222,0.18833333333333332,hortaliza,2018-Noviembre
0,2018,Noviembre,11,PEPINOS,9290.37,1.6333333333333333,15100.589999999998,21.354444444444443,0.09722222222222222,0.15555555555555556,hortaliza,2018-Noviembre
0,2018,Noviembre,11,JUDIAS VERDES,13625.96,3.0627777777777774,41444.60000000001,31.017222222222234,0.155,0.4616666666666666,hortaliza,2018-Noviembre
0,2018,Noviembre,11,PIMIENTOS,31265.95,1.885,57272.14,56.52555555555554,0.3566666666666667,0.6694444444444444,hortaliza,2018-Noviembre
0,2018,Noviembre,11,CHAMPIÑONES+O.SETAS,13019.95,4.4433333333333325,57901.51,42.52555555555556,0.1416666666666667,0.6311111111111111,hortaliza,2018-Noviembre
0,2018,Noviembre,11,LECHUGA/ESC./ENDIVIA,22613.660000000003,2.8172222222222216,64627.28,51.808888888888895,0.2672222222222222,0.7422222222222222,hortaliza,2018-Noviembre
0,2018,Noviembre,11,ESPARRAGOS,2915.37,3.689444444444444,7634.3499999999985,6.3583333333333325,0.026666666666666672,0.07277777777777777,hortaliza,2018-Noviembre
0,2018,Noviembre,11,VERDURAS DE HOJA,11511.43,2.1594444444444445,25131.52,26.067222222222217,0.13277777777777774,0.2733333333333333,hortaliza,2018-Noviembre
0,2018,Noviembre,11,BERENJENAS,10576.3,1.6927777777777775,17508.23,24.926111111111112,0.12,0.20166666666666666,hortaliza,2018-Noviembre
0,2018,Noviembre,11,ZANAHORIAS,25310.48,0.8705555555555556,22295.55,53.827777777777776,0.2727777777777778,0.2383333333333333,hortaliza,2018-Noviembre
0,2018,Noviembre,11,CALABACINES,23534.870000000006,1.835,42813.22,42.98055555555555,0.2461111111111111,0.45,hortaliza,2018-Noviembre
0,2018,Noviembre,11,OTR.HORTALIZAS/VERD.,81468.61,2.1566666666666667,177597.31,75.58388888888891,0.9172222222222224,1.969444444444444,hortaliza,2018-Noviembre
0,2018,Noviembre,11,BROCOLI,10833.53,1.512222222222222,16707.19,23.17444444444445,0.12277777777777778,0.17833333333333334,hortaliza,2018-Noviembre
0,2018,Noviembre,11,ALCACHOFAS,3095.8100000000004,3.1116666666666664,9416.25,6.701111111111112,0.028333333333333332,0.08611111111111111,hortaliza,2018-Noviembre
0,2018,Noviembre,11,VERD./HORT. IV GAMA,48969.13,2.5983333333333336,124028.05,60.812222222222225,0.51,1.2877777777777781,hortaliza-envasada,2018-Noviembre
0,2018,Noviembre,11,NARANJAS,116601.39,0.9933333333333332,116546.58,50.58500000000001,1.3094444444444444,1.3083333333333331,fruta,2018-Noviembre
0,2018,Noviembre,11,MANDARINAS,85144.59999999999,1.2888888888888892,108472.0,59.01388888888889,0.9288888888888891,1.1933333333333331,fruta,2018-Noviembre
0,2018,Noviembre,11,LIMONES,16288.81,1.7005555555555556,27960.52,37.240555555555545,0.18833333333333327,0.3205555555555556,fruta,2018-Noviembre
0,2018,Noviembre,11,PLATANOS,93437.19,1.599444444444445,150421.58,76.20777777777779,1.0333333333333332,1.6572222222222224,fruta,2018-Noviembre
0,2018,Noviembre,11,MANZANAS,92112.61000000002,1.4538888888888892,134073.9,64.06444444444443,1.0755555555555556,1.5599999999999996,fruta,2018-Noviembre
0,2018,Noviembre,11,PERAS,42997.02,1.5322222222222224,65215.76,48.032222222222224,0.4544444444444444,0.6955555555555555,fruta,2018-Noviembre
0,2018,Noviembre,11,MELOCOTONES,6212.83,2.0338888888888893,13240.95,9.458333333333336,0.06111111111111112,0.12444444444444445,fruta,2018-Noviembre
0,2018,Noviembre,11,NECTARINAS,1262.59,1.262222222222222,1547.84,2.995,0.01611111111111111,0.02111111111111111,fruta,2018-Noviembre
0,2018,Noviembre,11,ALBARICOQUES,378.32999999999987,1.278333333333333,669.2,0.6733333333333333,0.0038888888888888883,0.005555555555555555,fruta,2018-Noviembre
0,2018,Noviembre,11,FRESAS/FRESON,1865.26,4.122777777777778,5434.57,3.9227777777777777,0.01666666666666667,0.055,hortaliza,2018-Noviembre
0,2018,Noviembre,11,MELON,19747.02,1.4444444444444444,27486.43,14.44,0.1994444444444444,0.2766666666666667,fruta,2018-Noviembre
0,2018,Noviembre,11,SANDIA,3583.79,1.1727777777777777,4830.0700000000015,1.815555555555556,0.03777777777777777,0.05222222222222223,hortaliza,2018-Noviembre
0,2018,Noviembre,11,CIRUELAS,4830.940000000001,1.8277777777777784,8981.05,13.914444444444444,0.05000000000000001,0.09000000000000001,fruta,2018-Noviembre
0,2018,Noviembre,11,CEREZAS,407.08,3.8566666666666674,1958.48,0.8133333333333332,0.0022222222222222227,0.013333333333333336,fruta,2018-Noviembre
0,2018,Noviembre,11,UVAS,25982.32,2.5283333333333333,64561.26,32.73722222222222,0.3194444444444444,0.81,fruta,2018-Noviembre
0,2018,Noviembre,11,KIWI,26808.79,2.996111111111111,78617.34999999999,36.676666666666655,0.3022222222222222,0.89,fruta,2018-Noviembre
0,2018,Noviembre,11,AGUACATE,10293.91,3.3522222222222213,32143.77,25.437777777777782,0.10444444444444446,0.3533333333333333,fruta,2018-Noviembre
0,2018,Noviembre,11,PIÑA,14672.590000000002,1.3455555555555556,19036.5,17.174444444444447,0.1838888888888889,0.2394444444444445,fruta,2018-Noviembre
0,2018,Noviembre,11,OTRAS FRUTAS FRESCAS,72580.01000000001,1.8822222222222218,136566.55999999994,53.092777777777776,0.7783333333333333,1.4472222222222217,frutas,2018-Noviembre
0,2018,Noviembre,11,POMELO,2218.53,1.5572222222222225,3826.31,3.218888888888889,0.02388888888888889,0.03833333333333334,fruta,2018-Noviembre
0,2018,Noviembre,11,CHIRIMOYA,23.62,1.1405555555555555,49.73,0.08722222222222223,0.0,0.0,fruta,2018-Noviembre
0,2018,Noviembre,11,FRUTAS IV GAMA,31094.83,1.6555555555555554,51749.01,24.215555555555557,0.3222222222222222,0.5316666666666666,fruta-envasada,2018-Noviembre
0,2018,Diciembre,12,PATATAS FRESCAS,156440.61000000002,0.8372222222222221,131338.38,63.187777777777775,1.7577777777777777,1.4788888888888894,hortaliza,2018-Diciembre
0,2018,Diciembre,12,PATATAS CONGELADAS,7503.63,1.3894444444444445,9893.08,9.756666666666668,0.06944444444444446,0.09000000000000002,hortaliza,2018-Diciembre
0,2018,Diciembre,12,PATATAS PROCESADAS,11720.33,5.224444444444446,62988.98000000001,44.86888888888889,0.11611111111111112,0.5988888888888889,hortaliza-envasada,2018-Diciembre
0,2018,Diciembre,12,PATATAS FRITAS,9511.5,6.251666666666668,59681.03000000001,43.16666666666666,0.09000000000000001,0.5594444444444444,hortaliza,2018-Diciembre
0,2018,Diciembre,12,TOMATES,75874.41,1.8227777777777776,136317.62999999998,72.50944444444445,0.8177777777777777,1.4805555555555554,hortaliza,2018-Diciembre
0,2018,Diciembre,12,CEBOLLAS,51629.95,1.181111111111111,58790.3,62.64555555555553,0.565,0.6594444444444444,hortaliza,2018-Diciembre
0,2018,Diciembre,12,AJOS,5380.829999999999,4.129999999999999,22214.13,34.63833333333333,0.05944444444444445,0.24777777777777776,hortaliza,2018-Diciembre
0,2018,Diciembre,12,COLES,12989.92,1.2855555555555558,16068.340000000002,21.405,0.1577777777777778,0.2,hortaliza,2018-Diciembre
0,2018,Diciembre,12,PEPINOS,7798.44,1.593888888888889,11901.579999999998,18.364444444444445,0.08444444444444447,0.13277777777777774,hortaliza,2018-Diciembre
0,2018,Diciembre,12,JUDIAS VERDES,11852.440000000002,2.865,33304.65,27.66111111111111,0.12944444444444442,0.3783333333333333,hortaliza,2018-Diciembre
0,2018,Diciembre,12,PIMIENTOS,27901.07,1.9438888888888888,54112.38999999999,58.98333333333333,0.33,0.635,hortaliza,2018-Diciembre
0,2018,Diciembre,12,CHAMPIÑONES+O.SETAS,11571.65,4.306111111111111,51674.83,40.90166666666667,0.12111111111111113,0.5272222222222221,hortaliza,2018-Diciembre
0,2018,Diciembre,12,LECHUGA/ESC./ENDIVIA,25212.48,2.896111111111111,71258.22,54.44444444444446,0.3027777777777778,0.8377777777777777,hortaliza,2018-Diciembre
0,2018,Diciembre,12,ESPARRAGOS,2360.52,4.581111111111111,6764.77,5.648888888888888,0.024444444444444446,0.06777777777777777,hortaliza,2018-Diciembre
0,2018,Diciembre,12,VERDURAS DE HOJA,8368.81,2.58,20664.33,21.667222222222218,0.08833333333333335,0.21611111111111111,hortaliza,2018-Diciembre
0,2018,Diciembre,12,BERENJENAS,7691.94,1.765,13042.12,20.501111111111108,0.07555555555555554,0.13111111111111112,hortaliza,2018-Diciembre
0,2018,Diciembre,12,ZANAHORIAS,24247.730000000003,0.8850000000000001,21881.560000000005,52.066111111111105,0.2677777777777778,0.2372222222222222,hortaliza,2018-Diciembre
0,2018,Diciembre,12,CALABACINES,22790.599999999995,1.6016666666666668,35808.520000000004,42.208333333333336,0.245,0.3894444444444445,hortaliza,2018-Diciembre
0,2018,Diciembre,12,OTR.HORTALIZAS/VERD.,83927.35999999999,2.1588888888888893,177180.64,77.11333333333334,0.9394444444444444,2.003888888888889,hortaliza,2018-Diciembre
0,2018,Diciembre,12,BROCOLI,10221.91,1.6516666666666664,14833.32,21.032777777777774,0.12,0.17111111111111113,hortaliza,2018-Diciembre
0,2018,Diciembre,12,ALCACHOFAS,9020.21,2.2311111111111117,19622.11,13.833888888888891,0.07833333333333332,0.17500000000000002,hortaliza,2018-Diciembre
0,2018,Diciembre,12,VERD./HORT. IV GAMA,44313.57,2.7383333333333337,119571.85,64.27833333333332,0.4838888888888889,1.3094444444444444,hortaliza-envasada,2018-Diciembre
0,2018,Diciembre,12,NARANJAS,132795.8,0.9261111111111109,123447.43,50.81166666666667,1.4944444444444445,1.3833333333333333,fruta,2018-Diciembre
0,2018,Diciembre,12,MANDARINAS,89882.69,1.2372222222222222,109056.19,60.535,0.9711111111111111,1.2016666666666669,fruta,2018-Diciembre
0,2018,Diciembre,12,LIMONES,18017.84,1.5044444444444445,27256.76,40.02777777777778,0.20277777777777775,0.30222222222222217,fruta,2018-Diciembre
